id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,is_through
86338,山西省,男,有相关经验,非全日制,专科,教育学,5,<10,非政府组织,3,291,否
96302,四川省,男,无相关经验,无,硕士,无主修,14,100-500,融资创业公司,>4,9,否
74840,陕西省,男,无相关经验,非全日制,专科,教育学,19,50-99,非政府组织,4,310,否
14484,湖北省,,有相关经验,非全日制,硕士,哲学,8,<10,非政府组织,3,162,否
20163,西藏自治区,女,有相关经验,无,专科,管理学,15,10-49,其他,3,324,否
23547,河北省,,无相关经验,全日制,本科,理学,17,<10,非政府组织,>4,155,否
4001,山东省,女,有相关经验,非全日制,硕士,无主修,12,50-99,融资创业公司,3,79,否
35439,云南省,女,无相关经验,非全日制,高中,艺术学,5,100-500,早期创业公司,2,326,否
76402,广东省,女,无相关经验,全日制,本科,其他,1,100-500,公共部门,3,302,否
18805,陕西省,女,有相关经验,无,本科,历史学,14,50-99,公共部门,>4,199,否
29832,海南省,女,有相关经验,全日制,硕士,文学,1,50-99,公共部门,4,325,否
69290,北京市,男,无相关经验,全日制,专科,理学,11,<10,公共部门,1,33,否
70604,云南省,女,无相关经验,非全日制,硕士,艺术学,4,10-49,融资创业公司,从未,264,否
80448,福建省,,无相关经验,非全日制,专科,医学,2,<10,早期创业公司,4,47,否
28299,辽宁省,,有相关经验,无,本科,工程学,11,<10,私营公司,>4,225,是
18685,四川省,,无相关经验,全日制,高中,理学,19,10-49,私营公司,从未,136,否
84504,台湾省,女,有相关经验,全日制,专科,艺术学,17,<10,融资创业公司,4,109,否
50679,河北省,女,有相关经验,非全日制,高中,医学,7,50-99,早期创业公司,3,84,否
63280,上海市,,有相关经验,全日制,本科,教育学,10,<10,其他,2,308,否
42988,河北省,女,无相关经验,无,专科,其他,20,10-49,非政府组织,4,27,否
29982,台湾省,,有相关经验,全日制,高中,哲学,20,50-99,其他,1,252,否
14613,河北省,女,无相关经验,全日制,硕士,经济学,3,10-49,其他,4,319,否
3404,澳门特别行政区,女,无相关经验,非全日制,专科,理学,20,<10,早期创业公司,从未,179,否
59410,西藏自治区,女,有相关经验,无,高中,医学,10,10-49,非政府组织,>4,11,否
68280,吉林省,女,有相关经验,非全日制,本科,哲学,4,50-99,私营公司,>4,211,否
7033,广东省,女,有相关经验,无,硕士,理学,7,50-99,公共部门,从未,245,是
14982,河北省,男,有相关经验,非全日制,专科,管理学,8,50-99,融资创业公司,>4,227,否
20581,黑龙江省,,无相关经验,无,硕士,经济学,6,50-99,其他,>4,58,否
1520,台湾省,男,无相关经验,全日制,专科,哲学,<1,10-49,其他,1,314,否
98081,广西壮族自治区,女,无相关经验,无,高中,医学,11,50-99,其他,>4,333,否
15939,辽宁省,女,无相关经验,非全日制,高中,管理学,15,50-99,融资创业公司,从未,165,否
36368,北京市,女,有相关经验,非全日制,本科,理学,11,100-500,融资创业公司,从未,276,是
13290,辽宁省,,有相关经验,非全日制,硕士,工程学,<1,10-49,其他,3,178,是
98663,贵州省,,无相关经验,非全日制,硕士,艺术学,14,100-500,其他,3,333,否
88593,湖北省,女,有相关经验,无,本科,理学,19,<10,其他,1,276,是
21302,北京市,,无相关经验,无,专科,无主修,11,<10,早期创业公司,从未,214,否
51091,内蒙古自治区,女,无相关经验,非全日制,高中,教育学,15,<10,早期创业公司,3,2,否
69273,海南省,,无相关经验,全日制,硕士,无主修,6,10-49,早期创业公司,2,62,否
3239,河南省,女,无相关经验,非全日制,高中,医学,1,50-99,非政府组织,2,154,否
88954,海南省,女,无相关经验,全日制,本科,经济学,2,<10,非政府组织,2,287,否
10592,黑龙江省,女,无相关经验,非全日制,硕士,管理学,13,10-49,公共部门,2,9,否
71106,贵州省,女,无相关经验,非全日制,本科,理学,6,10-49,融资创业公司,1,215,否
47919,广东省,,无相关经验,全日制,硕士,哲学,2,10-49,早期创业公司,2,266,否
84667,安徽省,女,无相关经验,无,专科,经济学,18,<10,私营公司,1,285,否
10022,陕西省,男,有相关经验,无,高中,管理学,7,100-500,私营公司,3,63,否
97909,广东省,男,无相关经验,全日制,专科,哲学,20,100-500,其他,4,30,否
14006,黑龙江省,,有相关经验,非全日制,高中,管理学,>20,<10,融资创业公司,2,104,否
29923,河南省,,无相关经验,无,本科,其他,6,50-99,公共部门,从未,33,否
26783,甘肃省,,有相关经验,全日制,专科,理学,2,100-500,公共部门,1,41,否
47268,甘肃省,,有相关经验,非全日制,本科,历史学,11,10-49,早期创业公司,3,26,否
37384,河南省,,无相关经验,无,高中,医学,5,50-99,其他,>4,186,否
6755,内蒙古自治区,男,有相关经验,无,高中,文学,20,50-99,其他,3,213,否
32180,海南省,男,有相关经验,无,高中,经济学,17,10-49,早期创业公司,2,134,否
46358,重庆市,女,有相关经验,非全日制,专科,无主修,10,50-99,私营公司,从未,272,否
80252,湖北省,女,无相关经验,全日制,高中,哲学,12,10-49,非政府组织,4,148,否
74687,海南省,男,无相关经验,无,专科,其他,11,<10,公共部门,1,121,否
37279,湖北省,男,有相关经验,无,专科,管理学,4,100-500,早期创业公司,4,141,否
64998,宁夏回族自治区,,有相关经验,全日制,高中,其他,18,<10,非政府组织,从未,276,否
9254,甘肃省,女,有相关经验,非全日制,专科,哲学,4,50-99,其他,4,127,否
8675,海南省,,有相关经验,全日制,硕士,工程学,20,<10,其他,从未,319,是
35914,西藏自治区,,有相关经验,无,硕士,经济学,9,50-99,早期创业公司,>4,82,否
54955,吉林省,,有相关经验,无,专科,工程学,5,10-49,融资创业公司,1,266,否
50039,广东省,男,有相关经验,非全日制,硕士,教育学,2,100-500,其他,2,286,否
56210,河北省,,有相关经验,全日制,硕士,医学,17,10-49,融资创业公司,从未,217,否
45442,江苏省,女,有相关经验,无,本科,其他,18,<10,融资创业公司,从未,279,否
7650,香港特别行政区,女,有相关经验,无,专科,工程学,15,10-49,其他,从未,93,否
22869,河北省,男,有相关经验,无,高中,经济学,5,10-49,其他,3,78,否
65766,新疆维吾尔自治区,男,无相关经验,非全日制,专科,艺术学,10,10-49,公共部门,1,96,否
48801,上海市,女,无相关经验,非全日制,硕士,其他,8,50-99,私营公司,3,236,否
15853,重庆市,,无相关经验,全日制,本科,教育学,16,50-99,融资创业公司,2,11,否
24286,河南省,男,无相关经验,全日制,高中,医学,11,10-49,融资创业公司,3,90,否
49834,甘肃省,女,无相关经验,非全日制,硕士,历史学,10,50-99,非政府组织,>4,262,否
10438,宁夏回族自治区,女,无相关经验,非全日制,硕士,艺术学,4,<10,其他,1,245,否
4538,广西壮族自治区,,无相关经验,无,高中,文学,11,<10,早期创业公司,4,58,否
20440,香港特别行政区,女,有相关经验,全日制,本科,其他,18,100-500,私营公司,4,179,否
14076,内蒙古自治区,男,无相关经验,无,本科,哲学,17,50-99,公共部门,>4,265,否
23078,广西壮族自治区,,有相关经验,无,硕士,管理学,14,<10,早期创业公司,3,124,否
10382,湖南省,男,无相关经验,非全日制,专科,其他,4,10-49,私营公司,4,274,否
89501,浙江省,,有相关经验,非全日制,本科,管理学,4,<10,早期创业公司,>4,142,否
38361,内蒙古自治区,,有相关经验,非全日制,专科,教育学,>20,50-99,非政府组织,3,231,否
68806,河北省,男,无相关经验,非全日制,本科,理学,1,10-49,其他,3,253,否
13899,西藏自治区,女,有相关经验,无,硕士,工程学,1,50-99,早期创业公司,4,259,是
18032,湖北省,女,有相关经验,非全日制,高中,文学,1,<10,其他,2,155,否
3122,海南省,男,有相关经验,非全日制,硕士,哲学,15,<10,其他,3,214,否
99262,湖南省,,无相关经验,无,专科,无主修,14,10-49,公共部门,4,189,否
49476,贵州省,,无相关经验,无,本科,教育学,20,10-49,早期创业公司,3,90,否
11912,新疆维吾尔自治区,男,有相关经验,全日制,硕士,经济学,10,100-500,融资创业公司,>4,292,否
67344,天津市,男,有相关经验,非全日制,硕士,教育学,7,50-99,早期创业公司,3,101,否
60478,湖南省,男,无相关经验,全日制,硕士,艺术学,13,50-99,非政府组织,4,164,否
95876,江苏省,,有相关经验,无,本科,工程学,5,100-500,私营公司,3,136,是
70168,青海省,男,无相关经验,无,高中,管理学,7,<10,私营公司,>4,141,否
49776,甘肃省,女,有相关经验,非全日制,硕士,艺术学,4,50-99,早期创业公司,4,51,否
5095,河南省,,无相关经验,无,本科,艺术学,16,100-500,早期创业公司,4,135,否
64742,湖北省,男,无相关经验,非全日制,本科,医学,4,100-500,非政府组织,从未,113,否
79834,甘肃省,,无相关经验,无,专科,经济学,<1,<10,公共部门,3,208,否
73325,新疆维吾尔自治区,,有相关经验,非全日制,硕士,其他,8,50-99,其他,3,328,否
35597,河南省,,无相关经验,全日制,硕士,管理学,2,100-500,早期创业公司,3,252,否
66806,四川省,男,无相关经验,无,硕士,无主修,2,<10,私营公司,从未,236,否
31049,广东省,女,有相关经验,全日制,高中,艺术学,18,10-49,融资创业公司,1,322,否
76994,山东省,男,无相关经验,非全日制,硕士,工程学,5,50-99,早期创业公司,3,88,否
63428,福建省,女,有相关经验,全日制,高中,其他,14,50-99,融资创业公司,>4,250,否
97820,天津市,女,有相关经验,全日制,硕士,文学,6,100-500,早期创业公司,3,62,否
32057,江苏省,,无相关经验,非全日制,高中,艺术学,11,100-500,公共部门,2,76,否
80431,四川省,女,无相关经验,非全日制,硕士,管理学,2,100-500,私营公司,4,271,否
47563,宁夏回族自治区,男,有相关经验,全日制,硕士,哲学,1,100-500,私营公司,从未,288,否
93427,河南省,男,无相关经验,无,专科,医学,13,50-99,非政府组织,2,66,否
15488,江西省,,无相关经验,无,专科,医学,13,50-99,私营公司,3,284,否
51247,西藏自治区,女,无相关经验,全日制,硕士,历史学,<1,<10,非政府组织,1,60,否
5838,河北省,男,无相关经验,无,专科,无主修,13,<10,其他,3,27,否
850,宁夏回族自治区,男,有相关经验,非全日制,专科,其他,10,100-500,私营公司,3,170,否
72980,陕西省,,无相关经验,全日制,高中,教育学,8,10-49,早期创业公司,从未,310,否
23775,内蒙古自治区,,有相关经验,无,本科,艺术学,19,<10,私营公司,3,42,否
24386,安徽省,男,有相关经验,无,本科,无主修,6,50-99,早期创业公司,从未,255,否
41482,贵州省,,有相关经验,非全日制,硕士,教育学,17,<10,其他,从未,51,否
29493,青海省,,有相关经验,非全日制,硕士,经济学,2,<10,早期创业公司,1,119,否
25342,内蒙古自治区,,有相关经验,无,硕士,经济学,4,<10,融资创业公司,1,321,否
1047,山东省,男,无相关经验,全日制,专科,工程学,3,10-49,融资创业公司,3,143,否
95611,天津市,,无相关经验,非全日制,高中,工程学,2,100-500,公共部门,3,275,否
3086,青海省,女,无相关经验,无,专科,工程学,7,<10,非政府组织,从未,184,否
20857,河南省,,有相关经验,无,专科,理学,18,<10,私营公司,4,302,否
89874,甘肃省,男,有相关经验,无,硕士,文学,9,100-500,其他,1,66,否
96419,澳门特别行政区,,有相关经验,非全日制,硕士,哲学,13,10-49,非政府组织,1,14,否
46623,新疆维吾尔自治区,,有相关经验,无,专科,管理学,5,100-500,融资创业公司,2,235,否
42472,云南省,男,有相关经验,全日制,本科,教育学,<1,100-500,早期创业公司,2,263,否
39338,内蒙古自治区,,无相关经验,全日制,硕士,管理学,5,<10,私营公司,从未,141,否
86992,北京市,,有相关经验,无,本科,其他,19,10-49,其他,4,43,否
16304,河北省,男,无相关经验,非全日制,高中,工程学,<1,10-49,私营公司,>4,64,否
77924,山东省,,有相关经验,全日制,本科,经济学,17,100-500,其他,>4,81,否
50202,新疆维吾尔自治区,女,无相关经验,无,本科,经济学,1,10-49,其他,>4,63,否
77961,甘肃省,,无相关经验,无,本科,其他,15,50-99,公共部门,从未,64,否
69553,广西壮族自治区,男,无相关经验,无,专科,管理学,5,100-500,私营公司,1,75,否
35226,江西省,女,无相关经验,全日制,硕士,文学,<1,50-99,公共部门,>4,302,否
62201,海南省,男,有相关经验,无,专科,医学,3,10-49,公共部门,>4,80,否
29595,湖北省,女,有相关经验,全日制,本科,管理学,16,100-500,非政府组织,从未,266,否
22557,湖南省,男,有相关经验,无,硕士,经济学,6,50-99,公共部门,2,4,否
22791,江苏省,女,有相关经验,非全日制,硕士,哲学,16,50-99,公共部门,1,96,否
24330,黑龙江省,女,无相关经验,非全日制,本科,文学,10,10-49,非政府组织,3,235,否
78367,内蒙古自治区,男,无相关经验,非全日制,本科,无主修,20,50-99,公共部门,1,282,否
94551,台湾省,男,无相关经验,非全日制,高中,经济学,18,50-99,其他,4,262,否
28552,宁夏回族自治区,男,无相关经验,全日制,本科,文学,4,100-500,非政府组织,4,21,否
24854,河北省,男,无相关经验,全日制,硕士,文学,<1,100-500,公共部门,2,202,否
45448,河南省,女,有相关经验,无,硕士,工程学,3,100-500,其他,4,107,是
8713,河南省,男,无相关经验,无,本科,历史学,17,10-49,其他,1,269,否
63438,广东省,男,有相关经验,非全日制,高中,教育学,11,10-49,融资创业公司,从未,49,否
25318,江苏省,女,无相关经验,全日制,高中,其他,19,50-99,早期创业公司,2,198,否
3103,陕西省,,有相关经验,全日制,本科,医学,<1,<10,公共部门,>4,126,否
91787,山东省,女,有相关经验,全日制,硕士,经济学,15,100-500,非政府组织,从未,169,否
14911,台湾省,男,有相关经验,非全日制,硕士,管理学,2,10-49,融资创业公司,3,303,否
90707,新疆维吾尔自治区,女,无相关经验,无,硕士,医学,11,<10,融资创业公司,>4,213,否
29328,海南省,男,无相关经验,无,硕士,理学,8,<10,其他,2,70,否
71995,云南省,男,无相关经验,无,硕士,艺术学,17,100-500,非政府组织,2,309,否
98694,宁夏回族自治区,,有相关经验,非全日制,专科,经济学,15,100-500,融资创业公司,>4,315,否
44247,天津市,男,有相关经验,非全日制,高中,其他,20,50-99,私营公司,4,102,否
95869,浙江省,男,无相关经验,全日制,本科,理学,16,100-500,私营公司,从未,154,否
55909,江苏省,,无相关经验,无,硕士,其他,17,100-500,私营公司,>4,328,否
57163,山西省,,有相关经验,全日制,高中,哲学,5,50-99,融资创业公司,4,173,否
54799,天津市,,无相关经验,全日制,高中,管理学,4,<10,早期创业公司,4,31,否
11656,湖北省,女,无相关经验,无,硕士,经济学,17,<10,非政府组织,>4,217,否
68517,宁夏回族自治区,,无相关经验,无,本科,经济学,>20,50-99,非政府组织,4,151,否
4523,澳门特别行政区,男,有相关经验,非全日制,本科,管理学,7,50-99,融资创业公司,>4,286,否
75748,河南省,,有相关经验,非全日制,高中,理学,20,100-500,融资创业公司,4,166,否
203,湖南省,,无相关经验,无,本科,其他,16,10-49,私营公司,2,8,否
1117,河南省,男,有相关经验,非全日制,本科,经济学,3,100-500,其他,2,232,否
43798,广东省,男,有相关经验,全日制,专科,医学,19,10-49,早期创业公司,2,29,否
89390,上海市,女,无相关经验,无,本科,管理学,<1,10-49,公共部门,>4,145,否
38155,黑龙江省,,有相关经验,全日制,高中,理学,20,10-49,私营公司,从未,21,否
39812,重庆市,女,有相关经验,全日制,专科,文学,4,100-500,公共部门,4,185,否
61494,四川省,,有相关经验,非全日制,专科,艺术学,20,50-99,非政府组织,4,168,否
96971,北京市,,有相关经验,全日制,本科,教育学,16,10-49,私营公司,从未,86,否
14900,海南省,,无相关经验,全日制,专科,艺术学,5,10-49,私营公司,从未,328,否
406,新疆维吾尔自治区,,无相关经验,无,高中,艺术学,20,<10,早期创业公司,3,134,否
35092,四川省,女,无相关经验,全日制,高中,艺术学,8,100-500,早期创业公司,4,182,否
64546,吉林省,,有相关经验,全日制,硕士,教育学,3,100-500,早期创业公司,3,240,否
48269,四川省,男,有相关经验,非全日制,硕士,文学,14,100-500,公共部门,>4,173,否
86977,宁夏回族自治区,女,有相关经验,非全日制,高中,医学,5,10-49,私营公司,从未,254,否
57653,江西省,男,有相关经验,非全日制,本科,管理学,9,10-49,公共部门,3,92,否
2957,江西省,男,无相关经验,无,本科,艺术学,16,<10,其他,>4,90,否
55704,广西壮族自治区,,无相关经验,非全日制,高中,医学,1,50-99,私营公司,3,305,否
38313,贵州省,男,无相关经验,无,专科,教育学,5,100-500,融资创业公司,2,237,否
17540,海南省,男,有相关经验,无,专科,教育学,2,10-49,公共部门,>4,286,否
5790,天津市,男,有相关经验,无,高中,医学,17,<10,非政府组织,从未,137,否
35305,河北省,男,有相关经验,全日制,本科,哲学,14,100-500,融资创业公司,4,335,否
63981,海南省,女,无相关经验,全日制,专科,理学,13,50-99,其他,从未,36,否
87152,北京市,女,无相关经验,无,本科,艺术学,18,10-49,早期创业公司,4,76,否
21072,台湾省,男,无相关经验,非全日制,专科,历史学,12,<10,私营公司,1,285,否
22171,贵州省,男,有相关经验,非全日制,专科,理学,19,50-99,早期创业公司,>4,148,否
15549,湖北省,女,有相关经验,非全日制,本科,医学,11,50-99,早期创业公司,从未,82,否
10200,台湾省,女,无相关经验,全日制,高中,哲学,>20,<10,早期创业公司,从未,232,否
65747,云南省,,无相关经验,非全日制,本科,经济学,<1,100-500,非政府组织,3,137,否
3797,辽宁省,男,有相关经验,非全日制,硕士,理学,8,<10,早期创业公司,1,226,是
83785,北京市,男,无相关经验,无,专科,理学,13,100-500,融资创业公司,4,94,否
98810,贵州省,,无相关经验,全日制,高中,管理学,6,100-500,早期创业公司,从未,304,否
4944,江西省,男,无相关经验,无,专科,理学,7,50-99,非政府组织,3,58,否
63116,西藏自治区,女,无相关经验,全日制,本科,医学,1,50-99,早期创业公司,4,29,否
8031,江苏省,女,无相关经验,全日制,本科,无主修,17,100-500,私营公司,1,293,否
97938,江西省,男,无相关经验,全日制,硕士,管理学,12,10-49,融资创业公司,>4,104,否
16997,山西省,,有相关经验,全日制,高中,艺术学,7,100-500,公共部门,1,121,否
60787,安徽省,女,无相关经验,非全日制,本科,工程学,3,<10,公共部门,4,102,否
42448,内蒙古自治区,女,有相关经验,无,高中,管理学,8,10-49,公共部门,>4,261,否
51554,内蒙古自治区,女,有相关经验,无,高中,理学,18,50-99,私营公司,3,29,否
22689,山西省,,有相关经验,非全日制,本科,理学,4,10-49,其他,2,308,是
73328,福建省,,无相关经验,无,专科,管理学,13,100-500,早期创业公司,2,33,否
34477,重庆市,男,有相关经验,全日制,专科,管理学,5,10-49,非政府组织,从未,265,否
40042,吉林省,女,有相关经验,全日制,本科,工程学,16,<10,私营公司,3,238,是
94497,黑龙江省,,无相关经验,无,硕士,历史学,>20,<10,非政府组织,2,89,否
77902,澳门特别行政区,,有相关经验,无,硕士,医学,<1,50-99,私营公司,1,310,否
64933,青海省,,有相关经验,非全日制,本科,艺术学,6,10-49,私营公司,2,211,否
60530,天津市,,无相关经验,全日制,本科,其他,4,10-49,融资创业公司,>4,180,否
94302,湖南省,,无相关经验,非全日制,高中,哲学,5,50-99,早期创业公司,3,243,否
41862,浙江省,,有相关经验,非全日制,高中,教育学,15,50-99,融资创业公司,2,187,否
60988,江西省,女,有相关经验,非全日制,专科,历史学,8,100-500,非政府组织,2,18,否
30247,香港特别行政区,男,有相关经验,无,硕士,无主修,16,50-99,融资创业公司,4,105,否
75609,北京市,男,无相关经验,无,专科,哲学,5,<10,其他,2,114,否
4649,福建省,女,有相关经验,全日制,本科,其他,8,100-500,公共部门,从未,64,否
2295,江西省,,无相关经验,无,硕士,管理学,>20,10-49,其他,>4,242,否
69505,山西省,男,无相关经验,全日制,硕士,管理学,12,10-49,公共部门,>4,131,否
56896,海南省,男,无相关经验,非全日制,高中,历史学,<1,50-99,早期创业公司,从未,111,否
81444,辽宁省,男,有相关经验,非全日制,硕士,历史学,18,50-99,早期创业公司,从未,104,否
12815,广西壮族自治区,女,无相关经验,无,本科,理学,17,<10,其他,2,87,否
98793,广东省,,有相关经验,全日制,专科,哲学,14,10-49,融资创业公司,2,153,否
66090,福建省,男,无相关经验,全日制,高中,哲学,5,100-500,早期创业公司,3,235,否
19648,山西省,男,有相关经验,全日制,高中,教育学,1,10-49,私营公司,>4,21,否
33383,台湾省,,有相关经验,非全日制,本科,工程学,20,10-49,私营公司,>4,291,是
17749,山西省,女,有相关经验,非全日制,高中,历史学,2,50-99,其他,1,15,否
18631,浙江省,,有相关经验,全日制,高中,无主修,10,50-99,融资创业公司,>4,39,否
45749,贵州省,女,有相关经验,全日制,高中,艺术学,8,100-500,私营公司,4,93,否
78102,黑龙江省,男,有相关经验,非全日制,高中,工程学,10,<10,非政府组织,从未,323,否
16175,福建省,女,有相关经验,无,专科,哲学,16,<10,融资创业公司,1,52,否
23841,福建省,,有相关经验,非全日制,高中,哲学,2,<10,融资创业公司,4,312,否
60791,辽宁省,男,无相关经验,非全日制,硕士,文学,7,50-99,非政府组织,1,266,否
37667,台湾省,,有相关经验,无,本科,艺术学,15,50-99,其他,2,161,否
61659,宁夏回族自治区,,无相关经验,全日制,高中,工程学,8,50-99,非政府组织,3,112,否
9632,安徽省,女,无相关经验,无,硕士,工程学,12,100-500,非政府组织,>4,155,否
92466,福建省,,有相关经验,非全日制,本科,理学,2,10-49,融资创业公司,>4,85,是
33357,湖北省,女,有相关经验,无,专科,其他,5,<10,早期创业公司,从未,64,否
73296,天津市,男,有相关经验,全日制,专科,工程学,20,100-500,非政府组织,4,139,否
50937,上海市,,无相关经验,全日制,硕士,哲学,17,10-49,非政府组织,2,185,否
20214,甘肃省,男,有相关经验,无,本科,医学,15,<10,非政府组织,2,201,否
59625,安徽省,女,有相关经验,无,专科,工程学,20,<10,公共部门,4,326,否
79651,香港特别行政区,,有相关经验,无,硕士,文学,6,100-500,早期创业公司,3,24,否
85316,山东省,男,有相关经验,非全日制,专科,哲学,4,100-500,非政府组织,3,23,否
99888,河北省,男,无相关经验,非全日制,硕士,艺术学,16,50-99,公共部门,4,36,否
28761,四川省,女,无相关经验,无,专科,艺术学,9,<10,融资创业公司,>4,226,否
23861,福建省,女,无相关经验,无,本科,其他,>20,50-99,早期创业公司,1,42,否
86612,江西省,,有相关经验,无,硕士,历史学,>20,<10,私营公司,>4,243,否
3712,上海市,男,无相关经验,非全日制,本科,无主修,10,10-49,融资创业公司,2,219,否
78669,上海市,女,无相关经验,无,本科,理学,15,50-99,融资创业公司,4,209,否
15947,宁夏回族自治区,,无相关经验,非全日制,专科,医学,19,50-99,早期创业公司,3,286,否
56790,贵州省,女,有相关经验,无,本科,文学,19,<10,其他,>4,50,否
80040,江西省,,无相关经验,全日制,专科,管理学,3,50-99,公共部门,3,149,否
38428,甘肃省,女,有相关经验,非全日制,本科,文学,>20,<10,公共部门,从未,75,否
29965,云南省,男,有相关经验,非全日制,本科,艺术学,4,50-99,融资创业公司,3,297,否
59258,甘肃省,,有相关经验,无,本科,工程学,16,<10,融资创业公司,3,189,是
27979,辽宁省,女,无相关经验,无,高中,理学,1,100-500,其他,>4,205,否
21429,河南省,男,有相关经验,非全日制,本科,历史学,15,<10,私营公司,从未,186,否
73103,安徽省,女,有相关经验,无,硕士,教育学,13,<10,私营公司,>4,133,否
2995,内蒙古自治区,男,有相关经验,非全日制,专科,经济学,7,50-99,私营公司,>4,22,否
81671,宁夏回族自治区,,有相关经验,全日制,本科,工程学,12,<10,其他,从未,222,是
20362,湖北省,女,无相关经验,无,本科,管理学,3,50-99,早期创业公司,>4,220,否
87340,河南省,,有相关经验,非全日制,硕士,经济学,3,<10,早期创业公司,从未,207,否
44472,广东省,,有相关经验,非全日制,本科,艺术学,20,100-500,早期创业公司,4,328,否
61044,陕西省,女,有相关经验,全日制,硕士,文学,5,50-99,早期创业公司,从未,246,否
77859,四川省,,无相关经验,全日制,硕士,无主修,6,100-500,早期创业公司,1,321,否
56414,宁夏回族自治区,,无相关经验,全日制,本科,哲学,10,10-49,融资创业公司,4,171,否
84084,海南省,,无相关经验,无,硕士,哲学,8,<10,其他,>4,231,否
60871,广东省,女,无相关经验,全日制,高中,医学,3,10-49,公共部门,1,215,否
78673,山东省,,有相关经验,全日制,高中,历史学,6,100-500,非政府组织,3,131,否
91465,吉林省,男,无相关经验,无,高中,医学,16,10-49,非政府组织,从未,247,否
89872,山西省,女,无相关经验,无,专科,哲学,15,10-49,公共部门,从未,48,否
58019,安徽省,女,无相关经验,全日制,本科,工程学,20,100-500,其他,3,205,否
42205,宁夏回族自治区,男,有相关经验,无,高中,艺术学,11,<10,非政府组织,2,327,否
66771,青海省,男,无相关经验,无,高中,其他,6,10-49,早期创业公司,4,301,否
86195,四川省,男,有相关经验,无,专科,哲学,3,10-49,早期创业公司,从未,82,否
47595,黑龙江省,,有相关经验,非全日制,高中,管理学,17,50-99,融资创业公司,>4,175,否
68757,内蒙古自治区,女,有相关经验,非全日制,本科,历史学,2,<10,非政府组织,从未,153,否
12789,浙江省,,无相关经验,全日制,高中,其他,12,<10,私营公司,2,30,否
22539,宁夏回族自治区,,有相关经验,全日制,本科,经济学,13,50-99,公共部门,3,301,否
93614,西藏自治区,女,无相关经验,全日制,专科,无主修,9,50-99,融资创业公司,3,18,否
91331,云南省,男,无相关经验,无,高中,管理学,14,<10,公共部门,从未,67,否
29441,云南省,,有相关经验,全日制,专科,工程学,1,10-49,早期创业公司,4,154,否
9806,江西省,女,有相关经验,全日制,硕士,文学,1,<10,融资创业公司,4,232,否
76644,山西省,男,有相关经验,全日制,专科,无主修,7,10-49,其他,>4,21,否
17310,陕西省,,有相关经验,全日制,专科,无主修,<1,<10,其他,从未,293,否
43841,四川省,,无相关经验,非全日制,硕士,管理学,>20,100-500,非政府组织,4,328,否
36846,香港特别行政区,,有相关经验,无,本科,其他,13,<10,公共部门,从未,211,否
7152,浙江省,女,有相关经验,非全日制,本科,其他,5,10-49,早期创业公司,从未,22,否
33281,天津市,女,有相关经验,非全日制,硕士,无主修,14,10-49,私营公司,从未,68,否
1565,河北省,女,有相关经验,非全日制,专科,医学,13,<10,早期创业公司,1,32,否
59277,青海省,男,有相关经验,全日制,硕士,管理学,16,100-500,公共部门,从未,184,否
35831,河北省,男,有相关经验,非全日制,专科,理学,14,50-99,融资创业公司,从未,148,否
13700,天津市,男,有相关经验,全日制,高中,工程学,17,100-500,融资创业公司,3,219,否
59998,北京市,男,无相关经验,全日制,硕士,哲学,<1,50-99,私营公司,2,199,否
77466,澳门特别行政区,女,无相关经验,全日制,高中,其他,14,50-99,其他,2,265,否
84997,青海省,,无相关经验,无,本科,历史学,11,100-500,早期创业公司,>4,156,否
64611,甘肃省,女,无相关经验,无,本科,医学,18,<10,其他,3,312,否
72361,宁夏回族自治区,女,无相关经验,无,硕士,哲学,10,10-49,公共部门,1,272,否
26383,新疆维吾尔自治区,,有相关经验,无,专科,历史学,5,<10,私营公司,>4,274,否
49189,上海市,,无相关经验,无,高中,理学,16,10-49,融资创业公司,4,125,否
70133,甘肃省,女,无相关经验,非全日制,专科,哲学,2,10-49,非政府组织,1,239,否
54504,甘肃省,男,无相关经验,全日制,本科,管理学,4,<10,私营公司,3,292,否
35388,广西壮族自治区,女,有相关经验,全日制,高中,理学,>20,<10,非政府组织,4,224,否
76160,黑龙江省,,有相关经验,非全日制,本科,哲学,<1,50-99,其他,4,127,否
27259,山东省,男,有相关经验,无,硕士,哲学,3,<10,早期创业公司,>4,192,否
70383,内蒙古自治区,女,无相关经验,全日制,高中,教育学,20,50-99,非政府组织,1,178,否
44459,陕西省,女,有相关经验,无,高中,艺术学,17,50-99,融资创业公司,4,207,否
85686,吉林省,女,无相关经验,全日制,本科,经济学,13,100-500,融资创业公司,>4,116,否
5068,湖北省,男,有相关经验,非全日制,硕士,工程学,14,100-500,非政府组织,>4,229,是
48288,新疆维吾尔自治区,,有相关经验,无,本科,历史学,14,100-500,公共部门,>4,127,否
69139,河南省,女,有相关经验,非全日制,高中,经济学,11,100-500,非政府组织,1,252,否
46667,辽宁省,,有相关经验,非全日制,高中,经济学,18,50-99,公共部门,4,178,否
34542,江西省,男,无相关经验,非全日制,专科,医学,12,10-49,其他,1,65,否
59212,澳门特别行政区,女,无相关经验,非全日制,硕士,医学,11,10-49,非政府组织,从未,141,否
