enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
10776,四川省,0.926,,有相关经验,未入学,高中,,,少于10人,私营公司,1年内,78,0.0
28586,云南省,0.92,男,无相关经验,全日制课程,本科,理工科,,,,1年内,43,0.0
11246,陕西省,0.949,,有相关经验,非全日制课程,硕士,人文学科,,100-500人,私营公司,1年内,306,0.0
11374,新疆维吾尔自治区,0.92,男,有相关经验,未入学,本科,理工科,,50-99人,融资创业公司,1年内,20,0.0
27009,陕西省,0.624,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,21,1.0
9324,广东省,0.836,男,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,1年内,31,0.0
25208,香港特别行政区,0.926,男,有相关经验,未入学,硕士,理工科,,100-500人,非政府组织,1年内,106,0.0
15147,云南省,0.92,,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,23,0.0
15619,香港特别行政区,0.91,,有相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,1年内,57,0.0
24497,河北省,0.897,男,无相关经验,非全日制课程,本科,理工科,,100-500人,私营公司,1年内,123,0.0
7205,上海市,0.897,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,超过4年,102,0.0
23844,重庆市,0.878,男,有相关经验,未入学,硕士,理工科,,10-49人,私营公司,超过4年,100,0.0
9453,海南省,0.92,,有相关经验,未入学,硕士,理工科,超过20年,1000-4999人,私营公司,1年内,23,1.0
7437,上海市,0.7390000000000001,男,无相关经验,全日制课程,高中,,,,,从未,65,0.0
29853,广西壮族自治区,0.804,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,1年内,21,0.0
20711,黑龙江省,0.897,,无相关经验,全日制课程,硕士,理工科,,,,,48,1.0
29477,陕西省,0.91,男,有相关经验,未入学,本科,其他,,10-49人,私营公司,1年内,13,0.0
27836,青海省,0.91,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,,24,1.0
15481,香港特别行政区,0.698,,有相关经验,未入学,本科,人文学科,,500-999人,,1年内,28,0.0
31338,海南省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,500-999人,私营公司,1年内,14,0.0
19777,重庆市,0.926,男,有相关经验,未入学,硕士,理工科,超过20年,50-99人,私营公司,超过4年,43,0.0
27244,河南省,0.624,,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,100,0.0
31359,北京市,0.92,男,有相关经验,未入学,本科,人文学科,,少于10人,融资创业公司,1年内,40,1.0
6987,湖南省,0.624,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,109,0.0
25558,广西壮族自治区,0.92,男,无相关经验,全日制课程,高中,,,,,1年内,166,0.0
18029,宁夏回族自治区,0.926,,有相关经验,全日制课程,高中,,,100-500人,私营公司,从未,278,0.0
20462,广东省,0.624,,有相关经验,未入学,硕士,理工科,超过20年,,,,20,1.0
2866,西藏自治区,0.926,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,22,0.0
31608,黑龙江省,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,其他,1年内,83,0.0
10380,甘肃省,0.92,男,无相关经验,全日制课程,硕士,理工科,,10-49人,公共部门,1年内,62,0.0
4751,湖北省,0.926,男,无相关经验,未入学,硕士,理工科,超过20年,,,,44,0.0
29779,贵州省,0.92,男,有相关经验,未入学,本科,理工科,,10-49人,,,18,0.0
1933,陕西省,0.624,男,无相关经验,全日制课程,本科,理工科,少于1年,100-500人,私营公司,从未,32,0.0
28371,台湾省,0.92,,有相关经验,未入学,本科,理工科,,5000-9999人,私营公司,1年内,35,1.0
4316,黑龙江省,0.92,,无相关经验,,本科,理工科,,,,,5,0.0
29103,广东省,0.92,男,无相关经验,非全日制课程,博士,人文学科,,10-49人,其他,,13,0.0
13061,内蒙古自治区,0.843,男,有相关经验,未入学,本科,理工科,,10-49人,融资创业公司,超过4年,166,0.0
1713,内蒙古自治区,0.92,,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,92,0.0
23113,云南省,0.856,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,从未,26,0.0
4909,上海市,0.6659999999999999,男,有相关经验,未入学,本科,理工科,,,,1年内,31,0.0
22157,宁夏回族自治区,0.624,,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,28,1.0
3449,海南省,0.92,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,18,0.0
822,湖北省,0.866,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,,43,1.0
32582,天津市,0.884,,有相关经验,未入学,硕士,理工科,,,,1年内,224,0.0
15679,湖北省,0.91,女,有相关经验,未入学,本科,理工科,,100-500人,非政府组织,1年内,41,0.0
551,四川省,0.92,男,有相关经验,全日制课程,本科,理工科,,1000-4999人,私营公司,1年内,17,0.0
3366,内蒙古自治区,0.866,男,有相关经验,未入学,硕士,理工科,超过20年,100-500人,私营公司,超过4年,50,0.0
16399,吉林省,0.8959999999999999,,有相关经验,未入学,本科,其他,,少于10人,私营公司,超过4年,34,0.0
27726,湖北省,0.8270000000000001,男,有相关经验,未入学,高中,,,1000-4999人,私营公司,1年内,50,0.0
17732,新疆维吾尔自治区,0.92,男,有相关经验,未入学,本科,理工科,,100-500人,融资创业公司,超过4年,16,0.0
10659,北京市,0.802,,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,156,0.0
24737,青海省,0.8270000000000001,男,无相关经验,全日制课程,高中,,,,,从未,23,0.0
17079,吉林省,0.91,,有相关经验,,硕士,理工科,超过20年,,,,72,0.0
27296,云南省,0.624,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,134,1.0
13598,上海市,0.926,男,有相关经验,未入学,高中,,,10-49人,私营公司,,52,0.0
22602,香港特别行政区,0.897,男,无相关经验,全日制课程,本科,理工科,,,,1年内,80,1.0
5080,吉林省,0.92,男,有相关经验,未入学,本科,理工科,,,,,28,0.0
2065,上海市,0.83,男,有相关经验,未入学,本科,理工科,,50-99人,,1年内,56,0.0
9744,贵州省,0.91,男,有相关经验,未入学,硕士,理工科,超过20年,,,,324,0.0
23796,宁夏回族自治区,0.698,男,无相关经验,未入学,硕士,理工科,,,,,37,1.0
25125,山西省,0.887,男,有相关经验,未入学,硕士,理工科,,50-99人,融资创业公司,,12,0.0
4784,陕西省,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,少于10人,私营公司,,91,0.0
25502,内蒙古自治区,0.92,,无相关经验,未入学,高中,,,,,从未,13,0.0
4454,西藏自治区,0.915,男,无相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,204,0.0
16434,吉林省,0.698,男,有相关经验,未入学,高中,,,少于10人,,,23,0.0
29515,广东省,0.897,男,无相关经验,未入学,博士,理工科,超过20年,10000人以上,公共部门,从未,27,0.0
31699,四川省,0.579,,无相关经验,非全日制课程,本科,理工科,,,,1年内,28,1.0
8288,重庆市,0.8270000000000001,,有相关经验,未入学,本科,理工科,,少于10人,私营公司,1年内,206,0.0
5,辽宁省,0.855,男,有相关经验,未入学,硕士,理工科,,少于10人,初创公司,1年内,12,0.0
9765,陕西省,0.698,男,有相关经验,未入学,硕士,理工科,超过20年,1000-4999人,私营公司,超过4年,22,0.0
9279,西藏自治区,0.767,男,有相关经验,未入学,本科,理工科,,少于10人,私营公司,,12,0.0
20769,台湾省,0.836,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,,132,0.0
25930,上海市,0.92,男,有相关经验,未入学,本科,理工科,超过20年,50-99人,私营公司,1年内,102,0.0
7811,甘肃省,0.893,,有相关经验,非全日制课程,高中,,,100-500人,,,94,0.0
12068,甘肃省,0.878,男,有相关经验,全日制课程,高中,,,少于10人,私营公司,1年内,45,0.0
3525,澳门特别行政区,0.92,女,有相关经验,未入学,本科,其他,超过20年,,,1年内,68,1.0
10185,上海市,0.92,女,有相关经验,未入学,本科,文学,,,,1年内,16,1.0
11064,青海省,0.92,男,无相关经验,全日制课程,高中,,,,,,78,1.0
6842,四川省,0.624,男,有相关经验,未入学,硕士,理工科,,少于10人,私营公司,从未,25,1.0
20298,重庆市,0.92,男,有相关经验,未入学,本科,理工科,,10-49人,融资创业公司,,105,0.0
19191,安徽省,0.92,女,无相关经验,未入学,本科,理工科,,100-500人,融资创业公司,1年内,22,0.0
15025,天津市,0.624,男,无相关经验,全日制课程,本科,理工科,,50-99人,私营公司,1年内,42,0.0
2823,山东省,0.624,男,有相关经验,未入学,硕士,理工科,,50-99人,融资创业公司,1年内,51,1.0
10700,湖南省,0.887,男,有相关经验,未入学,本科,理工科,,10-49人,,1年内,168,1.0
31403,陕西省,0.92,男,有相关经验,未入学,本科,人文学科,,50-99人,私营公司,1年内,46,0.0
8285,河南省,0.884,男,有相关经验,未入学,硕士,理工科,,,,,111,0.0
29593,湖南省,0.579,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,202,1.0
8381,天津市,0.624,男,有相关经验,未入学,本科,理工科,,5000-9999人,私营公司,,196,1.0
26294,广西壮族自治区,0.624,男,有相关经验,未入学,硕士,理工科,,50-99人,融资创业公司,1年内,24,1.0
6635,湖北省,0.767,,有相关经验,全日制课程,硕士,理工科,,500-999人,私营公司,,10,0.0
25061,澳门特别行政区,0.897,男,有相关经验,未入学,硕士,理工科,,10-49人,初创公司,,20,0.0
7059,黑龙江省,0.91,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,91,0.0
22251,湖北省,0.527,男,无相关经验,非全日制课程,本科,理工科,,100-500人,融资创业公司,1年内,57,0.0
3665,新疆维吾尔自治区,0.893,男,有相关经验,未入学,本科,理工科,超过20年,少于10人,私营公司,从未,11,0.0
30156,重庆市,0.92,女,有相关经验,未入学,硕士,理工科,,500-999人,私营公司,,41,0.0
6697,新疆维吾尔自治区,0.624,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,40,1.0
8627,湖南省,0.856,女,有相关经验,全日制课程,本科,理工科,,50-99人,私营公司,1年内,222,0.0
26176,西藏自治区,0.866,,无相关经验,未入学,本科,理工科,,少于10人,初创公司,1年内,55,0.0
13060,香港特别行政区,0.92,,有相关经验,未入学,博士,理工科,超过20年,10000人以上,私营公司,,94,0.0
13353,香港特别行政区,0.878,男,有相关经验,未入学,硕士,人文学科,,10000人以上,私营公司,,34,0.0
31024,河南省,0.624,男,有相关经验,全日制课程,本科,理工科,,50-99人,私营公司,,32,1.0
32865,辽宁省,0.92,男,有相关经验,非全日制课程,硕士,人文学科,超过20年,50-99人,非政府组织,1年内,112,0.0
28279,辽宁省,0.926,男,有相关经验,未入学,高中,,超过20年,少于10人,私营公司,1年内,64,0.0
16710,宁夏回族自治区,0.92,男,有相关经验,未入学,本科,文学,超过20年,,,超过4年,84,0.0
25542,甘肃省,0.939,女,有相关经验,未入学,本科,理工科,,5000-9999人,私营公司,1年内,25,0.0
22391,陕西省,0.624,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,28,0.0
31600,辽宁省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,10-49人,私营公司,1年内,3,0.0
6792,新疆维吾尔自治区,0.866,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,,100,0.0
25384,内蒙古自治区,0.682,,有相关经验,未入学,本科,理工科,,少于10人,私营公司,,140,0.0
26274,天津市,0.804,男,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,1年内,11,0.0
13942,内蒙古自治区,0.91,男,有相关经验,未入学,本科,理工科,超过20年,,,1年内,78,1.0
3095,河北省,0.91,男,无相关经验,未入学,硕士,理工科,超过20年,,,超过4年,48,0.0
29102,湖南省,0.92,男,有相关经验,未入学,本科,无专业,,,,,30,0.0
15518,香港特别行政区,0.55,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,107,0.0
23610,山西省,0.92,男,无相关经验,未入学,硕士,理工科,,100-500人,公共部门,1年内,87,1.0
12184,宁夏回族自治区,0.802,男,无相关经验,,本科,理工科,,100-500人,私营公司,超过4年,26,0.0
13938,新疆维吾尔自治区,0.624,男,有相关经验,非全日制课程,本科,理工科,,10000人以上,私营公司,1年内,23,0.0
12607,四川省,0.897,男,有相关经验,未入学,硕士,理工科,超过20年,10000人以上,私营公司,,9,0.0
32797,内蒙古自治区,0.926,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,1年内,46,0.0
13105,香港特别行政区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,超过4年,26,1.0
23588,北京市,0.743,,无相关经验,,本科,理工科,,,,从未,22,1.0
18194,浙江省,0.926,男,有相关经验,未入学,硕士,理工科,超过20年,100-500人,私营公司,超过4年,69,0.0
17028,台湾省,0.926,男,有相关经验,未入学,硕士,理工科,超过20年,少于10人,私营公司,,124,0.0
20334,贵州省,0.92,,无相关经验,未入学,小学,,,,,从未,18,0.0
33224,吉林省,0.926,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,1年内,106,0.0
24677,甘肃省,0.8270000000000001,,有相关经验,未入学,硕士,理工科,超过20年,500-999人,私营公司,超过4年,160,0.0
17721,北京市,0.92,,无相关经验,未入学,高中,,,,,,78,0.0
11022,福建省,0.926,其他,无相关经验,未入学,高中,,,1000-4999人,私营公司,,39,0.0
15931,陕西省,0.923,男,无相关经验,全日制课程,本科,理工科,,,,1年内,8,1.0
22227,甘肃省,0.939,男,有相关经验,未入学,硕士,理工科,超过20年,,,1年内,130,0.0
3597,江苏省,0.92,女,有相关经验,未入学,本科,其他,,100-500人,私营公司,,70,0.0
1489,天津市,0.92,男,无相关经验,全日制课程,本科,理工科,,,私营公司,从未,78,1.0
3348,江苏省,0.939,男,有相关经验,未入学,本科,理工科,,10-49人,融资创业公司,1年内,122,0.0
13052,福建省,0.92,男,无相关经验,未入学,本科,理工科,,10000人以上,私营公司,超过4年,192,1.0
13095,浙江省,0.92,,有相关经验,未入学,本科,人文学科,,100-500人,私营公司,超过4年,28,0.0
27459,四川省,0.92,男,有相关经验,未入学,本科,理工科,,,,从未,32,1.0
25536,海南省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,10-49人,私营公司,超过4年,12,0.0
9879,西藏自治区,0.92,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,67,0.0
16501,河北省,0.91,男,有相关经验,未入学,本科,理工科,超过20年,少于10人,融资创业公司,超过4年,21,0.0
17341,贵州省,0.91,男,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,,125,1.0
5785,江苏省,0.91,男,有相关经验,未入学,本科,理工科,,,,1年内,64,0.0
14739,辽宁省,0.91,男,无相关经验,全日制课程,硕士,理工科,超过20年,,,,10,1.0
31038,云南省,0.939,男,有相关经验,未入学,本科,理工科,,10-49人,初创公司,1年内,138,0.0
1325,浙江省,0.762,,有相关经验,未入学,本科,理工科,,少于10人,融资创业公司,1年内,22,0.0
4927,台湾省,0.855,男,无相关经验,未入学,本科,无专业,,少于10人,私营公司,,6,0.0
22413,澳门特别行政区,0.624,男,有相关经验,未入学,本科,理工科,,,,1年内,20,0.0
9678,新疆维吾尔自治区,0.527,女,有相关经验,未入学,高中,,,10-49人,初创公司,1年内,13,0.0
4122,上海市,0.92,,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,3,0.0
6376,黑龙江省,0.92,男,无相关经验,全日制课程,高中,,,10-49人,非政府组织,1年内,42,1.0
6605,广东省,0.836,男,有相关经验,未入学,本科,理工科,超过20年,10-49人,私营公司,超过4年,10,0.0
4291,内蒙古自治区,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,28,0.0
7558,河北省,0.92,,无相关经验,未入学,小学,,,,,从未,180,0.0
6667,山东省,0.91,,有相关经验,全日制课程,本科,理工科,,10000人以上,私营公司,1年内,194,0.0
33365,青海省,0.924,男,有相关经验,未入学,本科,理工科,,少于10人,初创公司,1年内,84,0.0
3981,上海市,0.92,女,有相关经验,未入学,博士,理工科,超过20年,50-99人,私营公司,,23,0.0
6579,贵州省,0.925,,有相关经验,未入学,硕士,理工科,超过20年,,,超过4年,106,0.0
29999,河南省,0.92,女,有相关经验,未入学,硕士,理工科,超过20年,100-500人,私营公司,超过4年,38,0.0
18082,上海市,0.855,男,无相关经验,全日制课程,本科,理工科,,,,从未,25,0.0
19216,重庆市,0.92,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,1年内,11,0.0
29763,重庆市,0.893,男,无相关经验,未入学,高中,,,,,1年内,82,0.0
20619,广东省,0.807,女,无相关经验,未入学,硕士,理工科,,,,1年内,94,0.0
24195,宁夏回族自治区,0.789,女,无相关经验,全日制课程,博士,理工科,,,非政府组织,超过4年,7,0.0
6872,浙江省,0.939,,无相关经验,,硕士,理工科,,500-999人,私营公司,超过4年,74,0.0
18788,江苏省,0.925,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,1年内,105,0.0
4460,云南省,0.92,女,无相关经验,全日制课程,本科,理工科,,,,从未,40,1.0
5842,贵州省,0.624,,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,,55,1.0
17329,河北省,0.899,,无相关经验,非全日制课程,高中,,,,,从未,160,0.0
2352,宁夏回族自治区,0.624,男,有相关经验,未入学,本科,理工科,,50-99人,初创公司,,6,0.0
15621,海南省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,1000-4999人,私营公司,超过4年,76,0.0
19127,河南省,0.855,其他,有相关经验,全日制课程,硕士,理工科,,10000人以上,私营公司,1年内,176,0.0
15043,吉林省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,10-49人,初创公司,1年内,8,0.0
18766,广东省,0.895,男,有相关经验,未入学,本科,理工科,超过20年,10-49人,私营公司,,11,0.0
18527,宁夏回族自治区,0.6659999999999999,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,26,0.0
13845,辽宁省,0.579,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,,10,0.0
30813,海南省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,50-99人,私营公司,超过4年,42,0.0
12241,河南省,0.926,男,有相关经验,未入学,硕士,理工科,超过20年,500-999人,,从未,16,0.0
954,澳门特别行政区,0.92,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,超过4年,18,0.0
8167,江苏省,0.878,男,无相关经验,未入学,高中,,,100-500人,融资创业公司,超过4年,32,0.0
22584,江西省,0.55,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,22,1.0
12536,江苏省,0.924,,无相关经验,全日制课程,本科,理工科,,,,1年内,26,0.0
26781,甘肃省,0.92,男,有相关经验,未入学,本科,无专业,,1000-4999人,私营公司,超过4年,34,0.0
19983,上海市,0.939,男,有相关经验,未入学,硕士,理工科,,500-999人,私营公司,超过4年,50,0.0
18394,辽宁省,0.913,男,无相关经验,未入学,,,,,,从未,222,0.0
22306,广西壮族自治区,0.527,男,有相关经验,未入学,本科,理工科,,,,1年内,264,0.0
24271,北京市,0.91,男,有相关经验,,硕士,理工科,,50-99人,初创公司,1年内,174,1.0
25402,辽宁省,0.92,男,有相关经验,全日制课程,本科,理工科,,,,,66,1.0
8298,河北省,0.921,男,无相关经验,未入学,本科,理工科,,,,从未,44,1.0
9030,湖南省,0.624,男,有相关经验,未入学,本科,理工科,,100-500人,融资创业公司,1年内,84,1.0
31757,宁夏回族自治区,0.899,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,39,0.0
32602,陕西省,0.92,男,有相关经验,未入学,硕士,商学,超过20年,,,1年内,150,1.0
1238,台湾省,0.939,男,有相关经验,未入学,博士,理工科,,10-49人,融资创业公司,,13,0.0
33132,山西省,0.754,男,有相关经验,未入学,本科,理工科,,,,,133,1.0
26917,江苏省,0.887,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,,70,0.0
8073,安徽省,0.926,男,无相关经验,全日制课程,本科,理工科,,10-49人,公共部门,1年内,61,0.0
17318,北京市,0.91,男,有相关经验,未入学,高中,,,,,1年内,65,0.0
13512,浙江省,0.624,男,无相关经验,全日制课程,本科,理工科,,,,从未,22,0.0
22909,安徽省,0.897,男,有相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,超过4年,92,1.0
5912,河南省,0.624,,无相关经验,未入学,硕士,理工科,,少于10人,私营公司,,160,1.0
14929,江西省,0.884,男,有相关经验,未入学,,,,100-500人,,1年内,14,0.0
731,内蒙古自治区,0.55,男,无相关经验,全日制课程,本科,理工科,,,,从未,51,1.0
8557,河南省,0.92,男,无相关经验,未入学,本科,理工科,超过20年,,私营公司,超过4年,78,0.0
18416,湖北省,0.624,,有相关经验,未入学,硕士,理工科,,,,1年内,52,0.0
8290,陕西省,0.727,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,43,0.0
8929,新疆维吾尔自治区,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,,40,0.0
18388,上海市,0.92,其他,无相关经验,全日制课程,本科,理工科,,,,从未,100,1.0
22170,湖北省,0.92,,无相关经验,全日制课程,硕士,理工科,,少于10人,公共部门,1年内,8,1.0
9169,辽宁省,0.926,男,有相关经验,未入学,本科,理工科,,50-99人,,从未,50,0.0
11112,安徽省,0.92,女,有相关经验,未入学,本科,理工科,超过20年,1000-4999人,私营公司,1年内,280,0.0
16298,甘肃省,0.7659999999999999,,有相关经验,非全日制课程,本科,理工科,,10000人以上,,从未,40,0.0
10026,香港特别行政区,0.924,男,无相关经验,全日制课程,本科,理工科,,100-500人,,1年内,44,0.0
33169,湖南省,0.939,男,有相关经验,未入学,本科,文学,,,,1年内,49,0.0
22681,黑龙江省,0.7959999999999999,男,有相关经验,非全日制课程,本科,理工科,,50-99人,私营公司,1年内,234,0.0
28887,河南省,0.8959999999999999,男,无相关经验,非全日制课程,高中,,,少于10人,初创公司,从未,210,1.0
15696,山东省,0.91,女,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,1年内,92,0.0
983,陕西省,0.92,,无相关经验,未入学,本科,理工科,,,,超过4年,108,0.0
23983,辽宁省,0.939,男,有相关经验,非全日制课程,本科,理工科,超过20年,10000人以上,私营公司,超过4年,35,0.0
12738,安徽省,0.939,男,有相关经验,全日制课程,高中,,,,,超过4年,85,0.0
17160,陕西省,0.624,,无相关经验,全日制课程,高中,,,,,从未,130,0.0
32627,陕西省,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,,,1年内,86,1.0
29456,山东省,0.91,女,有相关经验,未入学,本科,理工科,,少于10人,初创公司,1年内,66,0.0
2960,吉林省,0.738,男,无相关经验,未入学,硕士,理工科,,,,1年内,78,0.0
6479,广东省,0.92,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,,12,0.0
9695,重庆市,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,,96,0.0
5606,贵州省,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,从未,31,0.0
19367,贵州省,0.925,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,,88,0.0
23356,上海市,0.624,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,1年内,45,1.0
13198,西藏自治区,0.939,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,218,0.0
26588,广东省,0.926,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,218,1.0
17027,河南省,0.802,,无相关经验,未入学,本科,文学,超过20年,,,,50,0.0
16342,山东省,0.624,男,有相关经验,全日制课程,本科,理工科,,,,1年内,104,1.0
17359,澳门特别行政区,0.7659999999999999,男,无相关经验,未入学,,,,,,从未,22,0.0
27335,辽宁省,0.624,男,有相关经验,未入学,硕士,理工科,,少于10人,初创公司,,25,0.0
3406,黑龙江省,0.8959999999999999,男,有相关经验,未入学,硕士,理工科,超过20年,少于10人,私营公司,超过4年,39,0.0
25127,上海市,0.91,男,有相关经验,全日制课程,,,,100-500人,私营公司,,66,0.0
16741,陕西省,0.92,,无相关经验,未入学,本科,理工科,,,,1年内,44,0.0
26086,台湾省,0.754,男,有相关经验,非全日制课程,本科,理工科,,10000人以上,私营公司,1年内,44,0.0
2848,内蒙古自治区,0.92,男,有相关经验,未入学,本科,理工科,,50-99人,融资创业公司,1年内,4,0.0
21687,山西省,0.698,,有相关经验,未入学,本科,理工科,,,,超过4年,6,1.0
28464,新疆维吾尔自治区,0.939,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,超过4年,34,0.0
26377,辽宁省,0.92,男,有相关经验,未入学,本科,文学,,,,超过4年,57,0.0
10480,辽宁省,0.698,女,无相关经验,未入学,本科,人文学科,少于1年,,,1年内,52,1.0
21748,贵州省,0.836,,无相关经验,未入学,小学,,,,,从未,9,0.0
21352,青海省,0.624,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,6,1.0
21629,河北省,0.895,,有相关经验,全日制课程,本科,理工科,,10000人以上,私营公司,1年内,122,0.0
4680,西藏自治区,0.802,其他,无相关经验,未入学,高中,,,,私营公司,从未,51,0.0
19758,吉林省,0.624,男,无相关经验,全日制课程,本科,理工科,,50-99人,,从未,54,1.0
8421,山西省,0.92,男,无相关经验,未入学,本科,理工科,,500-999人,私营公司,1年内,10,0.0
31968,浙江省,0.624,,有相关经验,全日制课程,硕士,理工科,,100-500人,私营公司,1年内,210,0.0
32656,江苏省,0.897,,无相关经验,全日制课程,本科,理工科,,,,从未,84,1.0
3473,河北省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,50-99人,私营公司,超过4年,256,0.0
21398,湖南省,0.926,男,无相关经验,未入学,硕士,理工科,,1000-4999人,私营公司,,72,0.0
27841,新疆维吾尔自治区,0.91,男,有相关经验,未入学,硕士,理工科,超过20年,少于10人,初创公司,1年内,55,0.0
19354,香港特别行政区,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,,,,8,1.0
9245,江苏省,0.887,,无相关经验,未入学,博士,理工科,超过20年,,,,62,1.0
13160,河北省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,5000-9999人,公共部门,超过4年,168,0.0
29823,山西省,0.698,男,无相关经验,未入学,本科,理工科,超过20年,100-500人,公共部门,超过4年,24,0.0
22545,北京市,0.92,男,有相关经验,未入学,本科,理工科,超过20年,,,超过4年,30,1.0
29978,贵州省,0.624,,有相关经验,未入学,本科,理工科,,,,,63,1.0
12654,江苏省,0.624,,有相关经验,未入学,本科,其他,,100-500人,私营公司,,5,0.0
23993,辽宁省,0.624,男,无相关经验,未入学,本科,理工科,,,,从未,50,1.0
16898,浙江省,0.92,,无相关经验,未入学,博士,理工科,超过20年,10-49人,私营公司,1年内,59,0.0
23801,内蒙古自治区,0.74,男,有相关经验,全日制课程,本科,理工科,,1000-4999人,私营公司,,26,0.0
7866,浙江省,0.897,女,有相关经验,未入学,硕士,理工科,,10-49人,私营公司,,180,0.0
13257,广东省,0.682,男,有相关经验,未入学,高中,,,1000-4999人,私营公司,1年内,28,0.0
24000,西藏自治区,0.682,,有相关经验,全日制课程,本科,理工科,,,,从未,13,1.0
11033,甘肃省,0.92,男,有相关经验,全日制课程,本科,商学,,少于10人,私营公司,超过4年,23,0.0
28850,江苏省,0.949,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,超过4年,77,0.0
18151,江苏省,0.92,男,有相关经验,全日制课程,本科,理工科,,500-999人,私营公司,1年内,90,0.0
16895,山东省,0.92,男,有相关经验,非全日制课程,本科,理工科,,50-99人,私营公司,超过4年,34,0.0
29490,江西省,0.855,女,有相关经验,未入学,本科,人文学科,,50-99人,私营公司,,140,1.0
4348,北京市,0.92,男,有相关经验,未入学,硕士,理工科,,500-999人,私营公司,1年内,20,0.0
14922,西藏自治区,0.624,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,,138,1.0
29759,河南省,0.887,男,有相关经验,非全日制课程,高中,,,,,从未,102,1.0
