id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,is_through
34570,北京市,,有相关经验,非全日制,本科,医学,17,100-500,私营公司,2,65,否
6386,四川省,女,有相关经验,无,本科,艺术学,14,10-49,早期创业公司,2,1,否
57228,浙江省,,有相关经验,非全日制,高中,哲学,>20,50-99,融资创业公司,2,79,否
11935,辽宁省,男,有相关经验,全日制,本科,医学,11,50-99,公共部门,1,130,否
30891,云南省,,有相关经验,非全日制,专科,文学,6,10-49,私营公司,2,115,否
67121,香港特别行政区,,有相关经验,全日制,高中,理学,10,10-49,公共部门,2,105,否
7932,河南省,,有相关经验,非全日制,专科,经济学,14,10-49,融资创业公司,2,93,否
31338,广东省,男,有相关经验,非全日制,高中,工程学,10,50-99,早期创业公司,4,62,否
82708,贵州省,男,无相关经验,无,专科,医学,3,50-99,其他,1,85,否
45392,澳门特别行政区,女,有相关经验,无,专科,工程学,1,10-49,其他,1,163,否
17504,江西省,,有相关经验,全日制,专科,经济学,11,10-49,公共部门,3,115,否
31676,内蒙古自治区,女,有相关经验,无,硕士,经济学,2,100-500,其他,1,124,否
97630,福建省,男,有相关经验,无,本科,历史学,10,100-500,融资创业公司,1,32,否
58703,安徽省,男,无相关经验,全日制,高中,管理学,20,10-49,非政府组织,2,194,否
54298,新疆维吾尔自治区,男,无相关经验,非全日制,本科,管理学,12,<10,其他,2,189,否
64896,青海省,,有相关经验,全日制,高中,教育学,2,50-99,早期创业公司,2,129,否
57038,山东省,,有相关经验,无,专科,文学,8,50-99,早期创业公司,3,214,否
72702,重庆市,女,有相关经验,非全日制,专科,工程学,13,50-99,非政府组织,1,137,否
21951,辽宁省,男,有相关经验,非全日制,本科,教育学,11,50-99,私营公司,3,26,否
85068,江西省,女,有相关经验,全日制,专科,理学,10,<10,早期创业公司,2,71,否
3410,福建省,,有相关经验,非全日制,高中,无主修,9,50-99,公共部门,3,151,否
3254,广东省,男,有相关经验,非全日制,专科,工程学,8,50-99,早期创业公司,1,167,否
82719,福建省,,有相关经验,非全日制,硕士,管理学,1,10-49,非政府组织,从未,118,否
74587,广西壮族自治区,女,有相关经验,全日制,本科,文学,1,10-49,其他,1,71,否
72118,甘肃省,女,有相关经验,全日制,高中,文学,10,10-49,早期创业公司,从未,217,否
65846,台湾省,男,有相关经验,非全日制,专科,理学,7,50-99,非政府组织,2,138,否
57997,云南省,,有相关经验,非全日制,专科,艺术学,7,50-99,非政府组织,1,101,否
96152,宁夏回族自治区,男,无相关经验,非全日制,本科,教育学,5,50-99,融资创业公司,1,63,否
2390,河北省,女,有相关经验,全日制,本科,医学,7,<10,非政府组织,从未,148,否
64853,西藏自治区,,有相关经验,全日制,专科,文学,6,100-500,私营公司,从未,100,否
479,贵州省,女,有相关经验,全日制,高中,文学,10,50-99,早期创业公司,从未,1,否
43766,新疆维吾尔自治区,,有相关经验,全日制,专科,文学,13,10-49,私营公司,1,90,否
72070,青海省,女,有相关经验,非全日制,本科,管理学,7,<10,早期创业公司,从未,70,否
38157,广东省,女,有相关经验,全日制,高中,其他,5,10-49,公共部门,1,85,否
14003,山西省,男,有相关经验,全日制,高中,经济学,9,100-500,非政府组织,2,163,否
86380,广西壮族自治区,,有相关经验,无,专科,管理学,9,50-99,公共部门,1,157,否
41489,天津市,,有相关经验,全日制,高中,经济学,12,10-49,其他,1,34,否
13368,海南省,女,有相关经验,非全日制,硕士,工程学,12,<10,公共部门,2,56,是
43476,陕西省,男,有相关经验,无,硕士,历史学,9,50-99,其他,1,186,否
79849,甘肃省,男,有相关经验,全日制,专科,理学,19,10-49,早期创业公司,1,1,否
39146,湖南省,女,无相关经验,全日制,本科,管理学,13,10-49,其他,3,148,否
61911,澳门特别行政区,男,有相关经验,非全日制,本科,艺术学,11,50-99,公共部门,2,78,否
86424,江西省,,有相关经验,全日制,硕士,艺术学,2,50-99,早期创业公司,从未,1,否
34201,贵州省,女,有相关经验,全日制,高中,教育学,16,100-500,融资创业公司,1,97,否
2405,新疆维吾尔自治区,男,有相关经验,非全日制,本科,艺术学,8,50-99,融资创业公司,2,124,否
8878,甘肃省,男,有相关经验,非全日制,专科,无主修,8,10-49,其他,1,169,否
20032,河北省,女,有相关经验,全日制,高中,工程学,11,50-99,私营公司,从未,130,否
32669,澳门特别行政区,女,有相关经验,非全日制,本科,艺术学,5,10-49,早期创业公司,2,61,否
49879,湖南省,女,有相关经验,无,本科,教育学,15,<10,私营公司,3,76,否
43132,四川省,,有相关经验,非全日制,本科,哲学,11,<10,其他,2,74,否
27933,安徽省,,有相关经验,非全日制,专科,管理学,8,10-49,融资创业公司,从未,111,否
20887,江西省,女,有相关经验,全日制,本科,医学,14,<10,融资创业公司,1,175,否
12595,江苏省,女,有相关经验,非全日制,本科,历史学,17,50-99,公共部门,1,89,否
76845,云南省,,有相关经验,无,本科,管理学,9,100-500,融资创业公司,2,109,否
9276,陕西省,男,有相关经验,全日制,专科,历史学,15,10-49,早期创业公司,1,97,否
27990,福建省,女,有相关经验,非全日制,高中,理学,1,10-49,公共部门,1,126,否
40141,上海市,男,无相关经验,全日制,专科,教育学,12,10-49,融资创业公司,2,139,否
15144,江苏省,男,有相关经验,全日制,硕士,管理学,7,50-99,非政府组织,从未,146,否
56341,天津市,男,有相关经验,全日制,专科,教育学,8,50-99,私营公司,2,126,否
29574,上海市,女,有相关经验,全日制,本科,理学,8,50-99,公共部门,1,50,是
6959,澳门特别行政区,男,有相关经验,无,专科,历史学,16,10-49,公共部门,2,63,否
50542,吉林省,男,有相关经验,无,硕士,理学,9,10-49,私营公司,1,131,是
8166,内蒙古自治区,女,有相关经验,全日制,高中,文学,15,100-500,融资创业公司,1,165,否
55305,浙江省,女,有相关经验,无,本科,无主修,10,10-49,公共部门,1,120,否
11648,广西壮族自治区,,有相关经验,全日制,专科,医学,12,10-49,早期创业公司,2,128,否
5488,西藏自治区,,有相关经验,全日制,专科,哲学,12,50-99,融资创业公司,从未,179,否
3711,西藏自治区,女,有相关经验,非全日制,硕士,医学,9,50-99,其他,从未,100,否
87828,广西壮族自治区,,有相关经验,无,专科,医学,12,100-500,非政府组织,1,151,否
32902,湖北省,女,有相关经验,全日制,高中,历史学,7,50-99,融资创业公司,1,23,否
72441,台湾省,男,无相关经验,非全日制,硕士,教育学,13,10-49,其他,1,101,否
14174,天津市,,有相关经验,非全日制,本科,管理学,10,100-500,早期创业公司,1,132,否
57893,香港特别行政区,女,有相关经验,全日制,高中,文学,8,100-500,其他,1,155,否
90445,吉林省,,有相关经验,非全日制,本科,理学,14,50-99,非政府组织,2,32,是
4002,山西省,,无相关经验,非全日制,专科,文学,11,50-99,其他,1,78,否
39462,重庆市,,有相关经验,非全日制,专科,工程学,5,<10,私营公司,3,88,否
99932,青海省,,有相关经验,全日制,硕士,工程学,12,100-500,融资创业公司,2,77,是
58560,甘肃省,女,无相关经验,全日制,硕士,其他,13,10-49,其他,2,97,否
94912,湖南省,女,有相关经验,全日制,专科,工程学,7,50-99,私营公司,从未,56,否
43590,上海市,,有相关经验,全日制,专科,医学,18,<10,早期创业公司,2,195,否
12424,广西壮族自治区,,有相关经验,全日制,高中,医学,9,10-49,私营公司,2,122,否
30991,河北省,,有相关经验,无,高中,理学,10,50-99,公共部门,1,182,否
16401,河南省,男,无相关经验,非全日制,本科,艺术学,16,50-99,融资创业公司,3,135,否
29549,青海省,女,有相关经验,非全日制,专科,文学,16,<10,早期创业公司,从未,78,否
36105,宁夏回族自治区,女,有相关经验,非全日制,高中,哲学,10,100-500,早期创业公司,3,140,否
59929,湖南省,女,有相关经验,无,专科,经济学,8,10-49,融资创业公司,2,205,否
15955,上海市,男,有相关经验,全日制,高中,文学,12,50-99,非政府组织,4,106,否
52535,陕西省,,无相关经验,无,本科,工程学,4,100-500,私营公司,2,175,否
26062,安徽省,,有相关经验,非全日制,专科,经济学,12,10-49,其他,2,160,否
47987,陕西省,,有相关经验,全日制,本科,艺术学,5,10-49,私营公司,2,168,否
40349,青海省,,有相关经验,无,本科,医学,5,10-49,非政府组织,1,99,否
9311,江西省,男,有相关经验,非全日制,专科,教育学,15,10-49,公共部门,1,1,否
39950,西藏自治区,女,有相关经验,非全日制,本科,管理学,8,50-99,融资创业公司,1,48,否
37425,吉林省,男,有相关经验,全日制,本科,文学,>20,<10,非政府组织,1,79,否
97125,江西省,,有相关经验,全日制,专科,经济学,17,10-49,融资创业公司,2,104,否
24231,辽宁省,,无相关经验,非全日制,高中,理学,14,50-99,其他,从未,41,否
18644,辽宁省,男,有相关经验,非全日制,专科,医学,19,100-500,非政府组织,从未,184,否
96476,新疆维吾尔自治区,女,有相关经验,全日制,硕士,教育学,5,10-49,非政府组织,从未,101,否
66098,安徽省,男,有相关经验,全日制,硕士,教育学,16,<10,私营公司,3,55,否
1170,浙江省,女,无相关经验,全日制,专科,管理学,3,50-99,融资创业公司,2,127,否
38166,山西省,男,有相关经验,无,硕士,艺术学,11,10-49,私营公司,1,52,否
1034,湖北省,女,有相关经验,全日制,硕士,无主修,5,<10,私营公司,2,154,否
19207,江苏省,男,有相关经验,全日制,专科,经济学,5,10-49,非政府组织,2,126,否
20825,甘肃省,女,有相关经验,非全日制,本科,教育学,17,10-49,其他,3,71,否
34645,西藏自治区,男,无相关经验,全日制,专科,医学,>20,10-49,其他,1,67,否
21805,黑龙江省,男,无相关经验,非全日制,专科,文学,18,10-49,融资创业公司,2,65,否
27220,青海省,男,有相关经验,全日制,专科,教育学,7,10-49,私营公司,2,1,否
94822,新疆维吾尔自治区,男,有相关经验,全日制,高中,文学,15,100-500,私营公司,从未,84,否
77778,湖北省,男,有相关经验,无,本科,工程学,8,<10,私营公司,2,107,是
19703,西藏自治区,男,有相关经验,无,专科,管理学,13,50-99,公共部门,2,53,否
74249,西藏自治区,女,有相关经验,全日制,本科,医学,1,50-99,非政府组织,1,126,否
78672,西藏自治区,,有相关经验,非全日制,专科,理学,8,<10,私营公司,从未,136,否
86026,安徽省,男,有相关经验,全日制,本科,工程学,9,100-500,私营公司,1,168,是
31906,宁夏回族自治区,,有相关经验,无,专科,文学,9,50-99,公共部门,2,148,否
44978,北京市,,有相关经验,非全日制,硕士,理学,6,10-49,私营公司,从未,157,是
93634,江西省,女,无相关经验,非全日制,高中,教育学,10,50-99,公共部门,1,137,否
76228,河南省,女,有相关经验,全日制,高中,医学,5,50-99,公共部门,>4,90,否
180,山西省,,有相关经验,非全日制,高中,历史学,10,100-500,公共部门,3,186,否
28513,山东省,女,无相关经验,全日制,本科,文学,16,100-500,融资创业公司,1,227,否
98771,河北省,男,有相关经验,全日制,专科,教育学,>20,100-500,非政府组织,2,82,否
65561,澳门特别行政区,男,无相关经验,全日制,硕士,文学,16,50-99,非政府组织,1,105,否
30915,西藏自治区,,有相关经验,非全日制,本科,教育学,11,10-49,早期创业公司,1,37,否
64910,青海省,男,无相关经验,非全日制,本科,教育学,4,50-99,非政府组织,2,142,否
96032,贵州省,男,有相关经验,非全日制,硕士,管理学,10,10-49,融资创业公司,1,162,否
76254,广东省,女,有相关经验,无,高中,教育学,5,50-99,早期创业公司,1,193,否
99945,吉林省,女,无相关经验,非全日制,专科,哲学,4,10-49,早期创业公司,1,223,否
63637,台湾省,,有相关经验,非全日制,硕士,医学,14,100-500,其他,从未,197,否
64630,台湾省,,有相关经验,无,本科,管理学,7,10-49,私营公司,2,89,否
21850,宁夏回族自治区,男,有相关经验,全日制,本科,其他,7,100-500,融资创业公司,1,73,否
27875,天津市,男,有相关经验,非全日制,高中,艺术学,10,50-99,早期创业公司,2,105,否
68505,广西壮族自治区,男,无相关经验,全日制,本科,艺术学,11,50-99,其他,2,31,否
40412,澳门特别行政区,男,无相关经验,无,本科,管理学,14,10-49,其他,1,94,否
11099,香港特别行政区,男,有相关经验,无,高中,艺术学,12,10-49,非政府组织,3,60,否
94407,吉林省,女,有相关经验,无,高中,文学,1,10-49,私营公司,1,120,否
64934,重庆市,女,有相关经验,全日制,硕士,文学,9,50-99,融资创业公司,从未,63,否
9509,澳门特别行政区,女,有相关经验,非全日制,高中,哲学,12,50-99,私营公司,1,116,否
38892,宁夏回族自治区,女,有相关经验,全日制,专科,医学,12,10-49,非政府组织,1,202,否
76297,河北省,男,无相关经验,全日制,高中,医学,11,10-49,其他,2,173,否
30294,安徽省,女,有相关经验,全日制,本科,文学,14,10-49,早期创业公司,2,19,否
58990,青海省,女,有相关经验,全日制,专科,理学,4,50-99,早期创业公司,2,78,否
24674,湖北省,,有相关经验,全日制,专科,工程学,14,10-49,私营公司,1,40,否
56945,西藏自治区,,有相关经验,非全日制,本科,管理学,11,10-49,早期创业公司,2,45,否
75796,广东省,男,有相关经验,非全日制,本科,无主修,12,10-49,融资创业公司,3,75,否
50602,云南省,女,有相关经验,无,专科,理学,7,50-99,早期创业公司,2,229,否
28944,湖南省,男,无相关经验,全日制,专科,艺术学,5,<10,私营公司,2,189,否
74673,台湾省,,无相关经验,无,本科,工程学,13,<10,融资创业公司,从未,97,否
73373,河南省,女,无相关经验,非全日制,本科,艺术学,3,100-500,融资创业公司,1,51,否
17354,江苏省,男,有相关经验,全日制,硕士,文学,12,10-49,其他,2,160,否
62759,上海市,男,有相关经验,非全日制,高中,理学,14,50-99,其他,3,147,否
81414,重庆市,男,有相关经验,全日制,高中,工程学,9,<10,早期创业公司,2,142,否
12273,上海市,女,有相关经验,非全日制,专科,管理学,7,10-49,非政府组织,3,111,否
88767,安徽省,女,有相关经验,无,专科,艺术学,4,10-49,早期创业公司,2,97,否
38720,安徽省,女,有相关经验,全日制,高中,管理学,12,50-99,公共部门,1,92,否
94979,江苏省,女,有相关经验,全日制,本科,管理学,8,<10,融资创业公司,3,89,否
93085,海南省,男,有相关经验,全日制,硕士,教育学,9,100-500,其他,2,82,否
29403,河北省,女,无相关经验,全日制,硕士,历史学,13,10-49,公共部门,2,38,否
73833,上海市,男,有相关经验,全日制,专科,理学,7,<10,私营公司,2,69,否
54337,河北省,男,有相关经验,全日制,专科,经济学,14,100-500,融资创业公司,2,1,否
54034,天津市,男,有相关经验,全日制,专科,艺术学,8,10-49,融资创业公司,2,1,否
46812,湖南省,男,有相关经验,无,本科,经济学,12,10-49,公共部门,2,135,否
67374,四川省,,有相关经验,全日制,本科,文学,12,<10,非政府组织,1,65,否
45854,辽宁省,男,无相关经验,非全日制,本科,经济学,>20,10-49,早期创业公司,1,192,否
90789,甘肃省,男,有相关经验,全日制,本科,经济学,2,50-99,早期创业公司,从未,104,否
38778,内蒙古自治区,男,有相关经验,全日制,高中,艺术学,12,10-49,早期创业公司,2,155,否
34805,宁夏回族自治区,,有相关经验,全日制,专科,文学,1,10-49,融资创业公司,1,51,否
6266,山西省,男,无相关经验,全日制,硕士,经济学,7,100-500,公共部门,从未,95,否
55113,贵州省,,有相关经验,无,本科,教育学,7,100-500,早期创业公司,1,90,否
81322,安徽省,女,有相关经验,非全日制,专科,经济学,14,10-49,私营公司,3,111,否
23654,河北省,男,有相关经验,全日制,硕士,教育学,4,10-49,融资创业公司,2,166,否
36767,江西省,男,无相关经验,非全日制,硕士,医学,12,100-500,其他,1,124,否
8763,山东省,男,无相关经验,全日制,高中,教育学,1,50-99,融资创业公司,1,102,否
98650,内蒙古自治区,男,有相关经验,非全日制,本科,理学,6,50-99,私营公司,1,152,是
47631,江西省,男,有相关经验,非全日制,本科,管理学,15,10-49,私营公司,1,76,否
89618,上海市,男,有相关经验,无,专科,工程学,15,100-500,非政府组织,1,184,否
97260,内蒙古自治区,,无相关经验,全日制,专科,历史学,12,50-99,非政府组织,1,171,否
96736,河南省,女,有相关经验,非全日制,本科,经济学,17,50-99,融资创业公司,2,119,否
81717,北京市,女,有相关经验,无,专科,经济学,17,<10,早期创业公司,1,63,否
41035,青海省,男,有相关经验,全日制,本科,医学,1,10-49,融资创业公司,1,120,否
67232,新疆维吾尔自治区,女,无相关经验,非全日制,专科,工程学,16,10-49,私营公司,2,85,否
29457,青海省,男,有相关经验,非全日制,本科,工程学,14,<10,融资创业公司,2,118,是
9063,青海省,女,有相关经验,无,专科,哲学,11,10-49,非政府组织,1,234,否
42281,江西省,男,有相关经验,无,硕士,教育学,1,100-500,非政府组织,3,91,否
56095,黑龙江省,女,有相关经验,全日制,硕士,文学,3,100-500,早期创业公司,3,144,否
60650,河南省,男,无相关经验,非全日制,高中,理学,7,10-49,非政府组织,2,21,否
84637,四川省,,有相关经验,全日制,专科,医学,14,<10,其他,1,4,否
77759,云南省,男,有相关经验,全日制,硕士,医学,16,50-99,私营公司,2,14,否
7760,北京市,男,无相关经验,无,硕士,教育学,10,<10,早期创业公司,3,109,否
40677,江苏省,,有相关经验,全日制,硕士,艺术学,6,10-49,非政府组织,2,115,否
94584,江西省,男,无相关经验,无,本科,管理学,17,50-99,公共部门,2,161,否
51500,新疆维吾尔自治区,,有相关经验,非全日制,高中,管理学,13,50-99,融资创业公司,2,140,否
45148,浙江省,女,有相关经验,全日制,专科,哲学,8,10-49,融资创业公司,1,191,否
398,重庆市,,有相关经验,无,高中,管理学,1,50-99,公共部门,1,115,否
58074,上海市,,无相关经验,无,专科,医学,14,50-99,早期创业公司,从未,6,否
47535,福建省,,有相关经验,非全日制,专科,医学,11,100-500,非政府组织,2,124,否
66895,重庆市,,无相关经验,全日制,专科,管理学,5,10-49,其他,2,21,否
41991,澳门特别行政区,女,有相关经验,无,硕士,医学,11,50-99,私营公司,1,117,否
19101,上海市,女,无相关经验,非全日制,硕士,教育学,18,100-500,公共部门,1,9,否
26029,湖南省,女,有相关经验,全日制,本科,医学,9,50-99,早期创业公司,1,6,否
13388,福建省,,有相关经验,无,高中,艺术学,6,50-99,其他,从未,19,否
98578,辽宁省,男,有相关经验,非全日制,硕士,理学,6,<10,公共部门,3,45,是
63060,山东省,,有相关经验,无,本科,医学,9,50-99,融资创业公司,1,140,否
28239,江西省,,有相关经验,非全日制,硕士,理学,>20,50-99,融资创业公司,从未,44,是
60507,海南省,男,有相关经验,全日制,专科,工程学,16,10-49,早期创业公司,3,153,否
85161,新疆维吾尔自治区,,有相关经验,非全日制,专科,历史学,3,50-99,融资创业公司,3,72,否
81580,安徽省,,有相关经验,全日制,本科,历史学,9,<10,公共部门,1,116,否
72367,澳门特别行政区,,有相关经验,非全日制,硕士,文学,12,10-49,早期创业公司,3,48,否
54877,青海省,女,有相关经验,全日制,本科,文学,12,<10,私营公司,>4,161,否
3449,新疆维吾尔自治区,男,有相关经验,无,硕士,医学,8,10-49,融资创业公司,2,183,否
11782,陕西省,,有相关经验,无,本科,文学,8,100-500,早期创业公司,2,116,否
70811,河北省,女,有相关经验,全日制,专科,理学,13,10-49,早期创业公司,1,83,否
18767,四川省,男,有相关经验,全日制,本科,医学,10,10-49,私营公司,从未,48,否
54727,上海市,,有相关经验,全日制,专科,管理学,8,<10,融资创业公司,1,22,否
7810,陕西省,女,有相关经验,非全日制,专科,工程学,8,<10,早期创业公司,1,179,否
62673,浙江省,女,有相关经验,非全日制,专科,无主修,19,<10,融资创业公司,2,32,否
93109,内蒙古自治区,,无相关经验,全日制,本科,艺术学,16,10-49,非政府组织,1,137,否
40246,海南省,女,有相关经验,非全日制,本科,医学,8,10-49,私营公司,2,171,否
89217,江苏省,女,无相关经验,全日制,专科,经济学,10,100-500,融资创业公司,从未,100,否
70356,山西省,,有相关经验,全日制,专科,理学,10,<10,融资创业公司,2,87,否
87067,宁夏回族自治区,女,有相关经验,无,专科,理学,14,10-49,公共部门,2,127,否
41298,吉林省,女,有相关经验,全日制,本科,理学,11,50-99,早期创业公司,2,1,是
68461,澳门特别行政区,男,有相关经验,无,硕士,管理学,15,<10,早期创业公司,2,168,否
91342,广西壮族自治区,男,有相关经验,全日制,本科,管理学,13,<10,公共部门,1,121,否
31229,河北省,女,有相关经验,非全日制,本科,教育学,8,10-49,早期创业公司,2,71,否
74083,江西省,女,有相关经验,无,专科,理学,9,10-49,私营公司,2,121,否
66673,山东省,男,有相关经验,非全日制,高中,医学,9,<10,公共部门,1,1,否
37632,云南省,男,有相关经验,全日制,专科,历史学,10,50-99,公共部门,3,126,否
18192,湖南省,女,有相关经验,全日制,硕士,管理学,3,10-49,公共部门,从未,99,否
35715,四川省,女,有相关经验,无,本科,文学,11,10-49,私营公司,2,41,否
60608,台湾省,女,有相关经验,全日制,专科,艺术学,11,<10,早期创业公司,1,152,否
69900,广西壮族自治区,,有相关经验,非全日制,硕士,理学,14,<10,非政府组织,1,13,是
62955,广东省,男,无相关经验,非全日制,专科,文学,14,10-49,其他,2,63,否
45594,江苏省,男,有相关经验,非全日制,专科,医学,9,50-99,私营公司,2,92,否
79635,四川省,,有相关经验,全日制,本科,无主修,16,<10,融资创业公司,3,44,否
45896,吉林省,男,有相关经验,非全日制,专科,教育学,12,<10,早期创业公司,1,98,否
11404,上海市,,有相关经验,全日制,高中,经济学,19,10-49,早期创业公司,1,1,否
45633,新疆维吾尔自治区,男,有相关经验,非全日制,专科,理学,14,50-99,融资创业公司,1,83,否
29918,辽宁省,女,有相关经验,全日制,专科,教育学,19,10-49,其他,1,130,否
35421,浙江省,女,有相关经验,全日制,高中,无主修,8,50-99,其他,1,24,否
83722,吉林省,,有相关经验,非全日制,本科,历史学,7,50-99,早期创业公司,2,165,否
71982,河北省,男,有相关经验,非全日制,本科,医学,6,50-99,私营公司,2,75,否
2515,山东省,男,有相关经验,全日制,高中,经济学,1,10-49,其他,1,50,否
19403,黑龙江省,,有相关经验,全日制,专科,哲学,7,10-49,其他,1,48,否
8733,重庆市,,无相关经验,全日制,本科,历史学,7,50-99,非政府组织,2,90,否
10057,香港特别行政区,女,有相关经验,无,硕士,理学,13,50-99,公共部门,1,121,是
24233,辽宁省,女,有相关经验,全日制,本科,经济学,4,50-99,公共部门,2,165,否
70684,山西省,,有相关经验,全日制,本科,教育学,4,<10,融资创业公司,1,146,否
14603,陕西省,,有相关经验,非全日制,本科,医学,13,100-500,公共部门,1,169,否
88866,云南省,男,有相关经验,非全日制,本科,工程学,15,50-99,其他,1,65,是
42449,广西壮族自治区,男,有相关经验,全日制,专科,艺术学,7,50-99,私营公司,从未,84,否
90852,宁夏回族自治区,,有相关经验,全日制,硕士,文学,17,50-99,早期创业公司,1,59,否
81611,辽宁省,女,有相关经验,全日制,硕士,教育学,3,50-99,非政府组织,2,138,否
96589,海南省,男,有相关经验,全日制,本科,工程学,13,50-99,其他,3,40,是
37001,天津市,女,有相关经验,全日制,专科,医学,12,50-99,私营公司,1,177,否
14014,澳门特别行政区,,无相关经验,全日制,高中,哲学,3,10-49,公共部门,1,214,否
41651,山东省,男,有相关经验,无,高中,艺术学,13,10-49,其他,从未,90,否
68210,甘肃省,,有相关经验,全日制,高中,经济学,4,10-49,私营公司,1,63,否
11325,新疆维吾尔自治区,女,有相关经验,无,本科,理学,8,100-500,非政府组织,3,164,是
21881,上海市,男,无相关经验,全日制,本科,教育学,5,10-49,其他,3,182,否
19147,吉林省,女,有相关经验,全日制,专科,工程学,10,50-99,其他,1,74,否
42234,宁夏回族自治区,女,有相关经验,全日制,本科,工程学,14,10-49,私营公司,1,151,是
88191,内蒙古自治区,,有相关经验,全日制,专科,医学,1,100-500,私营公司,从未,83,否
25364,辽宁省,男,有相关经验,非全日制,本科,工程学,12,100-500,公共部门,1,146,是
67748,湖南省,女,有相关经验,全日制,专科,工程学,7,10-49,早期创业公司,3,175,否
94663,青海省,男,无相关经验,非全日制,专科,理学,8,50-99,其他,1,144,否
38328,天津市,,有相关经验,无,高中,工程学,16,50-99,公共部门,1,172,否
8235,上海市,男,有相关经验,全日制,本科,文学,6,50-99,其他,2,42,否
85921,上海市,,无相关经验,全日制,专科,理学,6,10-49,私营公司,2,17,否
6984,山东省,,有相关经验,非全日制,高中,工程学,9,100-500,公共部门,3,97,否
70640,江西省,女,有相关经验,无,专科,医学,12,<10,公共部门,2,1,否
74916,新疆维吾尔自治区,男,有相关经验,全日制,硕士,文学,15,10-49,早期创业公司,3,92,否
98973,西藏自治区,,有相关经验,非全日制,专科,文学,9,10-49,融资创业公司,2,107,否
40575,江西省,女,有相关经验,非全日制,专科,艺术学,11,10-49,私营公司,1,107,否
6553,香港特别行政区,男,有相关经验,全日制,硕士,工程学,16,<10,非政府组织,2,46,是
28801,北京市,男,有相关经验,全日制,专科,理学,18,50-99,私营公司,1,81,否
46888,西藏自治区,,有相关经验,非全日制,高中,工程学,10,<10,早期创业公司,2,91,否
33439,青海省,,有相关经验,非全日制,本科,历史学,8,10-49,融资创业公司,3,168,否
87069,山东省,,有相关经验,全日制,专科,工程学,19,<10,早期创业公司,2,114,否
23819,海南省,女,有相关经验,非全日制,硕士,医学,12,10-49,公共部门,2,107,否
53351,新疆维吾尔自治区,女,无相关经验,全日制,本科,医学,8,100-500,其他,2,125,否
17535,广东省,女,有相关经验,全日制,专科,教育学,8,50-99,其他,从未,146,否
63731,河北省,男,无相关经验,全日制,本科,工程学,12,50-99,其他,2,128,否
57440,江苏省,男,有相关经验,全日制,本科,艺术学,11,10-49,其他,从未,93,否
89658,贵州省,,有相关经验,无,硕士,工程学,8,<10,私营公司,2,133,是
45967,西藏自治区,男,有相关经验,非全日制,本科,无主修,6,10-49,私营公司,从未,69,否
53029,浙江省,男,有相关经验,全日制,本科,理学,6,10-49,其他,1,46,是
14354,西藏自治区,女,有相关经验,非全日制,本科,医学,10,50-99,公共部门,3,100,否
40312,内蒙古自治区,,有相关经验,全日制,硕士,管理学,15,50-99,非政府组织,1,116,否
45507,江苏省,,有相关经验,无,专科,文学,8,100-500,融资创业公司,1,113,否
50517,海南省,,有相关经验,全日制,本科,管理学,11,<10,融资创业公司,2,90,否
41736,澳门特别行政区,男,有相关经验,非全日制,专科,其他,16,10-49,公共部门,2,75,否
43739,河北省,男,有相关经验,全日制,专科,管理学,10,<10,早期创业公司,3,73,否
93587,广东省,男,无相关经验,全日制,本科,经济学,11,<10,非政府组织,1,69,否
82514,河北省,,有相关经验,非全日制,硕士,文学,11,50-99,融资创业公司,1,125,否
51027,黑龙江省,男,有相关经验,无,专科,理学,7,10-49,非政府组织,1,52,否
79697,新疆维吾尔自治区,男,有相关经验,全日制,专科,教育学,13,10-49,其他,从未,92,否
14410,台湾省,男,有相关经验,全日制,高中,教育学,2,50-99,公共部门,4,196,否
60625,甘肃省,女,有相关经验,非全日制,专科,历史学,12,100-500,公共部门,从未,38,否
21040,海南省,,有相关经验,无,硕士,理学,13,50-99,早期创业公司,1,85,是
61675,广东省,,有相关经验,全日制,专科,工程学,18,50-99,融资创业公司,1,61,否
25400,内蒙古自治区,男,有相关经验,非全日制,本科,医学,8,100-500,早期创业公司,1,118,否
60564,广东省,女,有相关经验,全日制,本科,理学,5,50-99,公共部门,1,42,是
17151,广西壮族自治区,女,无相关经验,非全日制,本科,医学,6,100-500,私营公司,1,24,否
42768,宁夏回族自治区,女,有相关经验,全日制,本科,理学,8,10-49,其他,2,147,是
60496,新疆维吾尔自治区,女,有相关经验,全日制,高中,艺术学,11,10-49,私营公司,1,144,否
88515,黑龙江省,男,有相关经验,全日制,本科,哲学,16,50-99,私营公司,2,120,否
66659,台湾省,男,有相关经验,无,高中,理学,4,<10,融资创业公司,从未,162,否
94660,香港特别行政区,女,有相关经验,全日制,专科,管理学,11,50-99,融资创业公司,1,24,否
56508,四川省,,有相关经验,全日制,高中,管理学,16,<10,其他,1,66,否
63332,广东省,女,有相关经验,全日制,专科,教育学,17,50-99,早期创业公司,2,42,否
50186,辽宁省,,有相关经验,非全日制,专科,医学,8,10-49,公共部门,2,139,否
68080,海南省,男,有相关经验,非全日制,专科,教育学,10,10-49,融资创业公司,从未,137,否
91768,澳门特别行政区,男,有相关经验,全日制,专科,艺术学,13,10-49,融资创业公司,1,101,否
